activity_pct_change,rumination_pct_change,body_temp_max,lying_time_pct_change,max_ec,ec_pct_change,quarter_ec_asymmetry,max_ph,max_turbidity,cmt_score,max_scc_log,avg_humidity,avg_bedding_moisture,thi,lactation_number,age_years,prev_mastitis_flag,days_in_milk,label,cow_sim_id
4.1408,0.0638,38.3473,8.6176,5.438,6.6283,0.4597,6.7241,120.2794,0.0,5.2806,88.4904,57.0091,26.3032,1.0,7.7,0.0,37.0,1,cow_0604
5.5283,-11.0354,38.3464,21.6144,5.8389,14.4873,0.752,6.7621,148.2359,0.0,5.1929,89.1176,65.7824,26.6798,1.0,7.7,0.0,38.0,1,cow_0604
3.8833,-2.4856,38.4664,8.0791,6.3612,24.7294,1.2217,6.7446,129.402,0.0,5.1948,89.7838,62.025,26.8509,1.0,7.7,0.0,39.0,1,cow_0604
-28.596,-5.3998,38.562,22.5972,6.9567,36.4064,1.944,6.8311,243.3137,1.0,5.6849,82.0802,60.7506,26.1227,1.0,7.7,0.0,40.0,2,cow_0604
-15.6216,-23.1102,38.5658,27.6861,5.989,17.432,0.992,6.8311,229.2989,1.0,5.3829,90.7403,58.6103,25.2734,1.0,7.7,0.0,41.0,2,cow_0604
-14.1254,-22.1623,38.7918,27.1453,6.6833,31.0447,1.5291,6.9404,259.4484,1.0,5.4303,83.6535,61.3692,24.8359,1.0,7.7,0.0,42.0,2,cow_0604
-19.1778,-10.2334,38.5503,25.0648,6.8631,34.5702,1.6814,6.8632,234.3588,1.0,5.4644,83.3556,62.8632,26.6217,1.0,7.7,0.0,43.0,2,cow_0604
-35.5502,-55.4062,39.3583,52.8377,7.3399,43.9197,2.1696,6.9925,603.6635,4.0,5.8681,86.9904,65.9573,26.2287,1.0,7.7,0.0,44.0,3,cow_0604
-46.0069,-39.2985,39.677,54.4976,8.9017,74.5431,3.7427,7.0476,404.695,3.0,6.0242,87.0968,65.8515,24.7009,1.0,7.7,0.0,45.0,3,cow_0604
-33.5054,-49.2696,39.2729,48.2112,7.1405,40.0103,2.079,7.0375,444.5898,3.0,6.1808,85.2993,65.0751,25.9654,1.0,7.7,0.0,46.0,3,cow_0604
-45.8877,-30.9237,39.0533,43.1147,9.0776,77.9917,3.9205,6.9903,563.7473,4.0,6.004,85.6436,64.2359,27.2598,1.0,7.7,0.0,47.0,3,cow_0604
-49.5705,-37.4546,39.0221,43.3843,8.5401,67.4527,3.5131,7.0478,460.6088,4.0,5.9967,87.2311,59.0144,27.7714,1.0,7.7,0.0,48.0,3,cow_0604
-51.4342,-58.8041,39.6784,67.3714,8.2956,62.6582,3.1412,7.0622,571.7967,3.0,5.9829,84.3559,64.2204,26.9459,1.0,7.7,0.0,49.0,3,cow_0604
-37.7179,-58.2593,39.8415,56.3162,8.7543,71.653,3.589,7.1164,613.6462,3.0,5.9275,84.7251,62.5233,26.0078,1.0,7.7,0.0,50.0,3,cow_0604
-39.8618,-46.6788,39.6069,41.9135,10.1114,98.2625,5.02,7.1291,623.2642,4.0,5.993,92.5743,60.5376,25.3658,1.0,7.7,0.0,51.0,3,cow_0604
-34.6824,-53.368,39.6275,42.5269,8.4981,66.629,3.4381,6.9658,575.239,4.0,6.0635,83.5542,60.2226,24.7993,1.0,7.7,0.0,52.0,3,cow_0604
-40.8279,-47.7363,39.5498,36.3556,8.2315,61.4025,3.1688,7.1985,557.5576,4.0,6.05,87.7906,61.9711,26.4722,1.0,7.7,0.0,53.0,3,cow_0604
-2.3705,10.3122,38.4,-7.5512,4.4849,-1.808,0.1039,6.58,87.1945,0.0,4.9733,82.8267,60.2685,25.4355,2.0,6.9,1.0,179.0,0,cow_0605
1.0182,0.7655,38.4,-0.1117,4.3118,-5.5992,0.1032,6.58,98.5322,0.0,5.0039,87.8009,62.8413,24.7669,2.0,6.9,1.0,180.0,0,cow_0605
0.5511,-3.2243,38.4,2.5876,4.3771,-4.1682,0.0981,6.58,87.8604,0.0,4.9715,89.8833,59.8339,26.185,2.0,6.9,1.0,181.0,0,cow_0605
-3.2732,-1.6556,38.4,1.6622,4.5674,-0.0015,0.0982,6.58,90.7407,0.0,4.9617,84.685,62.4877,25.8383,2.0,6.9,1.0,182.0,0,cow_0605
-1.7608,0.5342,38.4,-6.1106,4.0362,-11.6321,0.0935,6.58,92.2481,0.0,4.9942,89.8605,60.5998,26.4441,2.0,6.9,1.0,183.0,0,cow_0605
-15.6445,-12.6266,38.4365,20.5849,4.8922,7.108,0.4096,6.645,115.2051,0.0,5.1333,85.885,62.173,26.6171,2.0,6.9,1.0,184.0,1,cow_0605
-15.1143,-3.5933,38.5833,13.5211,5.2733,15.4536,0.6024,6.6924,124.205,0.0,5.1653,87.9884,60.5921,25.2445,2.0,6.9,1.0,185.0,1,cow_0605
-13.8956,-13.8855,38.4542,17.7943,5.0535,10.6408,0.5214,6.6682,98.065,0.0,5.2888,86.555,59.5447,26.9937,2.0,6.9,1.0,186.0,1,cow_0605
-12.7628,-14.694,38.6505,16.0339,5.2033,13.9192,0.5794,6.6302,128.9054,0.0,5.134,89.7232,62.7576,26.2676,2.0,6.9,1.0,187.0,1,cow_0605
-14.8574,-15.4622,38.4402,9.7595,5.6103,22.8304,1.0352,6.6218,118.3509,0.0,5.2887,87.029,63.905,28.997,2.0,6.9,1.0,188.0,1,cow_0605
-20.1992,-9.7662,38.4921,13.8412,4.7846,4.7537,0.1448,6.686,100.0871,0.0,5.3146,79.5729,60.7054,24.2656,2.0,6.9,1.0,189.0,1,cow_0605
-5.3123,-9.4911,38.4302,8.7027,4.9071,7.4354,0.2463,6.6361,103.4577,0.0,5.2792,90.7775,60.4128,25.1794,2.0,6.9,1.0,190.0,1,cow_0605
-22.4819,-22.5547,38.8918,24.4954,5.8171,27.3592,1.3156,6.7701,190.714,1.0,5.4654,90.993,63.245,28.0448,2.0,6.9,1.0,191.0,2,cow_0605
-27.549,-31.6037,38.9147,25.185,6.3105,38.1615,1.7919,6.8633,179.1608,1.0,5.6633,87.7105,60.474,26.3467,2.0,6.9,1.0,192.0,2,cow_0605
-29.5007,-24.1173,38.7925,37.897,6.133,34.274,1.4958,6.8719,208.896,1.0,5.5513,92.2329,61.8195,27.9693,2.0,6.9,1.0,193.0,2,cow_0605
-16.9564,-32.086,38.8704,21.1713,6.2669,37.2069,1.7307,6.7886,225.2496,2.0,5.6117,90.7347,58.1476,25.895,2.0,6.9,1.0,194.0,2,cow_0605
-59.3321,-50.8695,39.7264,62.7164,8.0618,76.5029,3.4575,6.9766,357.1688,4.0,5.982,81.5634,57.7764,24.5404,2.0,6.9,1.0,195.0,3,cow_0605
-48.2483,-57.4759,39.9133,42.1526,7.3765,61.5002,2.917,7.0371,398.2629,4.0,6.1582,88.4155,60.0105,25.0429,2.0,6.9,1.0,196.0,3,cow_0605
-50.2524,-53.65,39.5698,62.1122,8.1112,77.5846,3.4636,7.033,324.9591,3.0,6.186,80.0126,60.1597,26.8952,2.0,6.9,1.0,197.0,3,cow_0605
-39.0806,-56.8536,40.0271,48.6424,8.3556,82.9359,3.7212,6.9658,473.0588,4.0,5.9716,92.1564,58.323,27.1662,2.0,6.9,1.0,198.0,3,cow_0605
-50.538,-57.9641,39.1905,37.6374,6.9013,51.0968,2.3316,7.0642,543.1475,3.0,5.8951,91.0976,60.2786,25.6441,2.0,6.9,1.0,199.0,3,cow_0605
-46.1844,-53.7576,39.1672,32.0487,8.2428,80.4665,3.7375,6.9656,476.6844,3.0,6.083,88.6538,60.125,27.1264,2.0,6.9,1.0,200.0,3,cow_0605
-1.4845,-2.8832,38.5681,14.6079,5.4451,21.002,0.9423,6.6217,104.7254,0.0,5.1957,87.2027,62.7136,26.7153,1.0,8.3,0.0,38.0,1,cow_0606
-11.1494,1.1808,38.4746,4.2522,4.8888,8.6392,0.3828,6.6215,118.1672,0.0,5.14,87.9421,64.394,25.3109,1.0,8.3,0.0,39.0,1,cow_0606
-11.6085,1.4753,38.5432,8.0469,5.1313,14.0296,0.4518,6.6689,110.9365,0.0,5.1449,93.9972,60.6299,26.8412,1.0,8.3,0.0,40.0,1,cow_0606
-0.8201,-15.4566,38.4239,3.6354,5.3798,19.5519,0.8,6.6364,129.0972,0.0,5.2666,84.5694,63.9148,25.3485,1.0,8.3,0.0,41.0,1,cow_0606
-26.0227,-22.6621,38.898,23.2072,5.536,23.0212,1.1584,6.8026,210.7066,2.0,5.5804,85.8272,58.8303,26.0155,1.0,8.3,0.0,42.0,2,cow_0606
-15.566,-23.2173,38.8406,20.324,6.1972,37.7155,1.6487,6.8653,195.1106,1.0,5.4615,88.4737,64.1662,26.9601,1.0,8.3,0.0,43.0,2,cow_0606
-20.0675,-16.1426,38.908,29.6829,5.9769,32.8204,1.483,6.803,238.558,1.0,5.6583,84.9888,58.199,24.505,1.0,8.3,0.0,44.0,2,cow_0606
-14.3837,-9.1652,38.7328,22.2165,5.6642,25.8704,1.1061,6.7613,208.5947,2.0,5.4458,83.6704,61.8557,26.1382,1.0,8.3,0.0,45.0,2,cow_0606
-52.5481,-43.1385,39.5751,63.3156,7.6986,71.081,3.2018,6.8945,485.6841,3.0,5.798,93.1874,61.0591,25.2297,1.0,8.3,0.0,46.0,3,cow_0606
-35.0891,-57.1463,39.5073,61.4703,6.7016,48.9245,2.2975,7.0946,512.9193,3.0,5.9243,88.8604,65.4114,24.9679,1.0,8.3,0.0,47.0,3,cow_0606
-50.3584,-56.0184,39.7879,48.9688,6.6873,48.6074,2.0543,6.9285,410.5295,3.0,6.127,87.8311,63.1304,26.7374,1.0,8.3,0.0,48.0,3,cow_0606
-57.6911,-34.7089,39.2291,52.0986,7.4213,64.9187,2.8765,7.1205,441.7957,4.0,5.8458,84.7179,58.5153,25.9379,1.0,8.3,0.0,49.0,3,cow_0606
-41.8168,-54.7523,39.3065,47.2963,8.4261,87.2476,3.9513,7.1414,337.5124,3.0,5.9383,84.5467,62.0723,25.6946,1.0,8.3,0.0,50.0,3,cow_0606
-38.4731,-51.0222,39.2121,44.4938,8.0602,79.1146,3.4934,6.9154,370.52,3.0,6.0189,90.6228,59.5919,24.2004,1.0,8.3,0.0,51.0,3,cow_0606
-40.5386,-56.7177,39.1297,49.9983,6.7304,49.5634,2.3432,6.9115,510.5506,4.0,6.1542,86.7445,63.9555,24.431,1.0,8.3,0.0,52.0,3,cow_0606
-36.7887,-35.5172,39.7546,56.8536,7.5732,68.2932,3.219,7.0113,502.2993,4.0,6.051,84.8558,63.9434,26.1255,1.0,8.3,0.0,53.0,3,cow_0606
-54.2454,-46.9894,39.6422,44.8978,8.8798,97.3282,4.2148,6.9833,452.7377,4.0,5.9276,88.517,64.9881,26.8388,1.0,8.3,0.0,54.0,3,cow_0606
-19.3119,-11.6341,38.3645,8.273,6.0882,14.235,0.739,6.7662,119.4535,0.0,5.3547,66.41,30.3673,22.0745,4.0,7.8,0.0,168.0,1,cow_0607
-10.4039,-15.5727,38.3905,13.8077,6.0954,14.3702,0.7508,6.7788,136.9037,0.0,5.2165,66.5442,30.1093,22.0707,4.0,7.8,0.0,169.0,1,cow_0607
-13.9756,-17.4129,38.5146,5.0085,6.2903,18.027,0.9739,6.7213,153.5816,0.0,5.206,65.1067,32.9793,21.8816,4.0,7.8,0.0,170.0,1,cow_0607
-11.2435,-13.8764,38.4155,17.4337,5.5742,4.5918,0.3304,6.6999,148.1095,0.0,5.1802,64.9756,32.214,21.5874,4.0,7.8,0.0,171.0,1,cow_0607
-10.8162,-8.8042,38.3035,8.8164,6.6288,24.3787,1.3153,6.6951,135.0305,0.0,5.3823,66.7315,32.3078,21.8226,4.0,7.8,0.0,172.0,1,cow_0607
-18.4799,-18.7348,38.5715,22.4089,7.1812,34.7442,1.7328,6.9519,248.6689,1.0,5.6098,65.0524,30.6152,22.2067,4.0,7.8,0.0,173.0,2,cow_0607
-28.1306,-31.8801,38.6863,27.8757,7.7761,45.907,2.5197,6.8163,204.7424,1.0,5.8051,65.6084,31.6916,21.499,4.0,7.8,0.0,174.0,2,cow_0607
-31.8851,-25.827,38.6022,18.8911,6.7335,26.3433,1.4698,6.9301,237.8363,2.0,5.6562,66.6492,32.167,22.3884,4.0,7.8,0.0,175.0,2,cow_0607
-32.9244,-28.2894,38.8204,25.5959,6.484,21.662,1.0245,6.8882,233.2937,1.0,5.6463,64.563,31.7205,21.6807,4.0,7.8,0.0,176.0,2,cow_0607
-39.2759,-55.2701,39.2291,53.3216,8.7336,63.8727,3.3205,7.0684,637.5394,4.0,6.2209,64.436,33.0223,23.0224,4.0,7.8,0.0,177.0,3,cow_0607
-62.741,-56.8644,39.2571,52.9269,7.6875,44.2442,2.3461,6.9624,549.5281,3.0,6.0891,65.8624,32.2887,21.6415,4.0,7.8,0.0,178.0,3,cow_0607
-57.377,-53.2553,39.6342,48.9833,7.9627,49.4078,2.6445,7.0378,629.1226,4.0,6.0212,63.4347,31.8747,22.3666,4.0,7.8,0.0,179.0,3,cow_0607
-46.1634,-53.4721,39.5507,56.842,9.659,81.2366,4.3205,6.9722,650.134,4.0,5.9924,66.6787,32.3667,22.2147,4.0,7.8,0.0,180.0,3,cow_0607
-61.2234,-40.0585,39.4063,48.265,8.7993,65.1048,3.3928,7.0643,589.2859,3.0,6.1244,66.3442,30.0783,22.3451,4.0,7.8,0.0,181.0,3,cow_0607
-60.1116,-58.5994,39.2721,41.5395,8.3494,56.6632,2.9346,7.0083,519.8703,4.0,6.2537,63.1839,32.0051,22.0099,4.0,7.8,0.0,182.0,3,cow_0607
-45.2031,-44.5791,39.7292,44.097,8.1154,52.2734,2.7157,6.958,434.0546,3.0,6.27,66.509,32.4185,22.4466,4.0,7.8,0.0,183.0,3,cow_0607
-61.3991,-50.5502,39.4278,30.8385,9.2257,73.1063,3.8371,7.2021,465.15,3.0,6.2251,66.1893,31.4946,22.0067,4.0,7.8,0.0,184.0,3,cow_0607
-50.9844,-58.8242,39.2636,43.992,9.2949,74.4053,4.0333,7.026,525.6342,3.0,5.9831,60.9911,31.8962,20.8622,4.0,7.8,0.0,185.0,3,cow_0607
-53.9221,-46.9613,39.5762,47.4409,8.6224,61.7865,3.4602,7.1398,428.4558,4.0,6.2269,66.6122,30.99,21.9592,4.0,7.8,0.0,186.0,3,cow_0607
-57.7574,-51.9089,39.5772,47.4315,8.2158,54.1572,2.9761,7.0639,483.9045,3.0,6.1553,65.4622,33.603,21.5239,4.0,7.8,0.0,187.0,3,cow_0607
-43.2531,-55.8606,39.7929,37.257,8.0132,50.3563,2.7472,7.1876,625.2065,3.0,6.0361,66.3439,30.8342,20.5917,4.0,7.8,0.0,188.0,3,cow_0607
-50.2461,-55.2696,39.6619,48.9578,9.8669,85.1374,4.5329,6.9573,598.7891,3.0,6.0345,65.4704,32.5098,23.149,4.0,7.8,0.0,189.0,3,cow_0607
-14.8057,-14.742,38.4671,1.1259,5.4498,12.6579,0.5665,6.7025,102.2521,0.0,5.4518,68.0268,28.1218,18.0943,6.0,4.6,1.0,197.0,1,cow_0608
-14.9321,-16.4969,38.4539,8.8806,5.4227,12.0973,0.4298,6.6613,109.1791,0.0,5.4253,71.3528,27.0865,17.4547,6.0,4.6,1.0,198.0,1,cow_0608
-16.1453,-3.5186,38.5018,10.8158,6.0251,24.5498,1.128,6.6224,117.6911,0.0,5.2746,70.4736,28.8488,17.2677,6.0,4.6,1.0,199.0,1,cow_0608
-9.2536,-13.588,38.4757,12.8232,5.5135,13.9736,0.6886,6.6996,125.6002,0.0,5.2877,72.0299,29.5241,17.2165,6.0,4.6,1.0,200.0,1,cow_0608
-12.1407,-12.5647,38.5696,6.758,5.6249,16.2774,0.7623,6.6643,114.9651,0.0,5.2645,70.1069,29.2494,17.4217,6.0,4.6,1.0,201.0,1,cow_0608
-32.6215,-19.5717,38.8605,33.6197,5.8238,20.3897,0.9446,6.8738,227.8568,2.0,5.592,67.4538,28.4186,17.6853,6.0,4.6,1.0,202.0,2,cow_0608
-28.5476,-24.0433,38.9084,19.7683,5.7558,18.9839,1.0147,6.8195,228.3103,2.0,5.6765,71.5201,27.9482,17.6886,6.0,4.6,1.0,203.0,2,cow_0608
-36.9867,-16.0619,38.7452,31.1171,5.8099,20.1022,0.8881,6.8681,176.4831,2.0,5.5286,70.1269,27.0735,16.8949,6.0,4.6,1.0,204.0,2,cow_0608
-32.1299,-25.2333,38.8104,13.9939,6.8984,42.6036,2.0006,6.8746,205.7183,1.0,5.7464,74.1817,27.4719,17.3234,6.0,4.6,1.0,205.0,2,cow_0608
-61.2398,-51.3286,39.1707,60.0799,7.2066,48.9743,2.4668,6.9745,446.1655,4.0,6.1229,68.2212,27.8228,17.6436,6.0,4.6,1.0,206.0,3,cow_0608
-40.7894,-52.2612,39.5659,34.3864,7.1078,46.9308,2.3487,7.0013,455.0856,3.0,5.9344,68.6239,29.5155,17.4905,6.0,4.6,1.0,207.0,3,cow_0608
-57.6975,-57.3927,40.0484,60.5179,8.672,79.267,3.8665,6.9063,487.1296,4.0,6.0389,68.2179,28.1851,16.0782,6.0,4.6,1.0,208.0,3,cow_0608
-62.4598,-42.7823,39.1769,67.8986,8.041,66.2226,3.2333,6.9862,365.5812,4.0,6.1865,69.525,27.4651,18.1078,6.0,4.6,1.0,209.0,3,cow_0608
-51.4173,-47.0714,39.6045,46.4319,8.1013,67.4688,3.3305,7.1284,461.6322,4.0,5.9718,72.2034,27.7782,17.8432,6.0,4.6,1.0,210.0,3,cow_0608
-60.1621,-55.5406,40.025,57.6821,7.284,50.5737,2.3395,6.9334,531.3233,3.0,6.1172,71.5858,27.3979,17.9611,6.0,4.6,1.0,211.0,3,cow_0608
-59.2799,-53.6141,39.2892,40.6482,8.8068,82.0531,3.9757,7.1133,377.1364,3.0,6.1162,69.9864,28.0128,16.2541,6.0,4.6,1.0,212.0,3,cow_0608
-44.1257,-46.6279,39.738,58.7846,9.2755,91.7422,4.4148,6.925,497.3398,3.0,6.0483,70.4316,28.4612,18.0437,6.0,4.6,1.0,213.0,3,cow_0608
-49.723,-46.9772,39.5472,45.6767,8.1086,67.6192,3.135,7.1326,499.1217,3.0,6.1571,72.622,30.5035,16.329,6.0,4.6,1.0,214.0,3,cow_0608
-45.3249,-57.9226,39.7831,37.3624,8.7224,80.3089,3.9176,7.0552,372.4468,4.0,5.9466,71.1986,26.5629,17.6033,6.0,4.6,1.0,215.0,3,cow_0608
-58.4765,-53.8497,39.9545,55.4269,8.2367,70.268,3.3477,6.9755,388.1057,4.0,6.142,67.9298,27.4307,17.9466,6.0,4.6,1.0,216.0,3,cow_0608
-52.7552,-55.4575,39.8046,44.7877,7.6629,58.4072,2.7564,7.0685,413.4291,3.0,6.11,70.0928,29.3048,17.9468,6.0,4.6,1.0,217.0,3,cow_0608
-45.2455,-57.6819,39.9314,54.9051,8.8123,82.1662,4.0047,6.9419,539.5889,3.0,6.1711,68.7905,29.1682,17.7298,6.0,4.6,1.0,218.0,3,cow_0608
-15.6436,-13.7754,38.7072,13.2628,5.6323,9.1539,0.4781,6.6737,102.8964,0.0,5.3546,71.7226,28.0661,18.2385,6.0,4.5,0.0,273.0,1,cow_0609
-17.17,-5.9836,38.7279,15.9822,6.2065,20.2801,1.0533,6.6844,129.8167,0.0,5.2995,67.966,28.9923,17.453,6.0,4.5,0.0,274.0,1,cow_0609
-18.0363,-9.9941,38.5866,1.3856,6.1453,19.0949,0.8462,6.6976,148.0213,0.0,5.5037,67.6196,26.2526,17.5456,6.0,4.5,0.0,275.0,1,cow_0609
-11.8941,-13.9453,38.6941,3.4486,5.3102,2.9101,0.1627,6.7323,132.0717,0.0,5.4358,75.1305,28.3047,16.8264,6.0,4.5,0.0,276.0,1,cow_0609
-11.0336,-3.984,38.632,8.8227,6.4943,25.8581,1.3843,6.7442,116.6795,0.0,5.3361,73.7924,29.7434,17.3653,6.0,4.5,0.0,277.0,1,cow_0609
-19.1555,-7.5112,38.611,12.0883,6.0659,17.5555,0.756,6.6838,105.5597,0.0,5.3648,66.8899,28.6863,16.9387,6.0,4.5,0.0,278.0,1,cow_0609
-18.7713,-13.0485,38.6607,8.6963,6.3398,22.8638,1.1494,6.67,119.6145,0.0,5.2874,68.9419,27.427,16.7172,6.0,4.5,0.0,279.0,1,cow_0609
-36.3788,-29.3123,38.9748,24.8247,6.5942,27.7948,1.4108,6.857,170.4195,1.0,5.6102,72.081,27.7358,18.1918,6.0,4.5,0.0,280.0,2,cow_0609
-22.4258,-29.1752,39.078,34.1835,7.3093,41.6526,2.2926,6.8683,280.9801,2.0,5.7289,74.1461,27.0523,17.0324,6.0,4.5,0.0,281.0,2,cow_0609
-29.2058,-32.45,39.0537,33.1439,7.7086,49.3912,2.586,6.8112,248.1428,1.0,5.6028,69.7497,28.3557,17.1885,6.0,4.5,0.0,282.0,2,cow_0609
-30.5,-25.8753,38.9283,39.6773,6.2909,21.9159,1.1622,6.8068,198.393,2.0,5.678,72.1977,26.8476,17.6265,6.0,4.5,0.0,283.0,2,cow_0609
-64.184,-52.9957,39.5749,28.2533,7.902,53.1393,2.8308,7.0536,422.7103,4.0,6.1593,68.1575,27.4214,17.3535,6.0,4.5,0.0,284.0,3,cow_0609
-50.0301,-57.6865,39.3349,50.5135,9.1184,76.7135,3.8791,7.0107,545.0775,4.0,6.2444,73.8324,25.4394,17.3927,6.0,4.5,0.0,285.0,3,cow_0609
-60.1482,-40.4762,39.354,46.7177,7.8258,51.6634,2.5767,7.0062,539.4731,4.0,6.3244,67.7784,27.4519,18.3647,6.0,4.5,0.0,286.0,3,cow_0609
-55.641,-51.3356,39.2467,39.7879,7.5928,47.1469,2.4596,6.9659,605.5378,4.0,6.3111,70.1984,27.805,16.9325,6.0,4.5,0.0,287.0,3,cow_0609
-62.2568,-55.8966,39.4519,54.7024,8.4638,64.028,3.3369,7.1336,328.4259,3.0,6.0934,73.4907,29.0897,17.0058,6.0,4.5,0.0,288.0,3,cow_0609
-4.3252,-0.8464,38.4,-1.1653,4.5822,-1.1397,0.1006,6.58,92.0272,0.0,5.0239,63.55,30.9807,22.0713,3.0,9.5,0.0,42.0,0,cow_0610
-0.6316,2.5062,38.5455,7.2096,4.9673,7.1689,0.283,6.7012,108.1925,0.0,5.2655,64.436,32.5178,21.8226,3.0,9.5,0.0,43.0,1,cow_0610
-8.1653,-6.9946,38.5642,4.7428,5.1701,11.5438,0.361,6.6887,117.4547,0.0,5.2768,65.8464,32.7625,22.7994,3.0,9.5,0.0,44.0,1,cow_0610
6.7163,-4.7972,38.5384,19.1458,5.7268,23.5546,1.1535,6.6983,111.6534,0.0,5.1951,63.635,32.2177,21.9188,3.0,9.5,0.0,45.0,1,cow_0610
-13.0562,-1.7745,38.4379,17.7969,5.5883,20.5675,1.0231,6.6536,126.723,0.0,5.1928,67.3294,32.9477,22.691,3.0,9.5,0.0,46.0,1,cow_0610
-7.5997,0.8934,38.501,10.7556,5.2349,12.9428,0.6153,6.7055,98.5001,0.0,5.1382,67.0341,30.9842,23.0036,3.0,9.5,0.0,47.0,1,cow_0610
-6.7753,0.0176,38.6121,11.6536,4.9553,6.9101,0.233,6.6633,101.6031,0.0,5.2537,64.5297,33.301,21.9177,3.0,9.5,0.0,48.0,1,cow_0610
-1.4618,-9.729,38.43,10.1661,5.0801,9.6025,0.5668,6.6213,116.7885,0.0,5.3122,63.8216,31.957,21.8776,3.0,9.5,0.0,49.0,1,cow_0610
-17.1747,-9.1372,38.9016,22.1647,6.9541,50.0346,2.2362,6.8728,197.3212,2.0,5.6037,63.5901,32.6692,22.5407,3.0,9.5,0.0,50.0,2,cow_0610
-24.321,-25.4688,38.735,32.3947,6.1147,31.9246,1.4574,6.8346,232.9361,2.0,5.5157,66.7149,33.1489,22.4831,3.0,9.5,0.0,51.0,2,cow_0610
-15.0879,-7.8249,38.8292,17.7362,5.7771,24.6402,1.1905,6.773,221.8854,2.0,5.516,65.1325,32.2943,22.8031,3.0,9.5,0.0,52.0,2,cow_0610
-28.0077,-15.6272,38.801,26.3164,6.8096,46.9163,2.2554,6.7539,205.0028,2.0,5.5902,62.6784,32.301,21.8343,3.0,9.5,0.0,53.0,2,cow_0610
-31.45,-57.4877,39.7145,50.3193,8.3468,80.0811,3.5866,6.9625,370.0151,4.0,5.9332,65.9622,33.1051,21.9976,3.0,9.5,0.0,54.0,3,cow_0610
-48.2141,-37.9891,39.9077,42.5249,7.1167,53.5429,2.462,7.1077,391.0419,3.0,6.0067,64.7704,32.5431,21.6895,3.0,9.5,0.0,55.0,3,cow_0610
-41.245,-52.9396,39.9476,48.3025,7.0115,51.2734,2.2047,7.1354,491.3581,4.0,6.205,65.5563,31.5583,22.0376,3.0,9.5,0.0,56.0,3,cow_0610
-54.4617,-41.7272,39.2236,42.3092,6.7301,45.2027,2.1642,7.1033,480.5867,3.0,6.1114,65.7343,32.5687,22.2948,3.0,9.5,0.0,57.0,3,cow_0610
-36.0879,-56.5501,39.1374,45.8147,7.4435,60.5927,2.8081,7.078,361.1084,3.0,5.89,67.0505,33.1239,22.4846,3.0,9.5,0.0,58.0,3,cow_0610
-37.2283,-53.7881,39.8289,58.3924,7.1647,54.5792,2.4624,7.0415,432.3297,4.0,5.8878,64.9102,32.2767,22.4494,3.0,9.5,0.0,59.0,3,cow_0610
-39.8624,-42.9984,39.1058,48.9343,7.9008,70.4604,3.2772,7.1525,477.126,4.0,6.0923,64.1301,32.1845,21.2549,3.0,9.5,0.0,60.0,3,cow_0610
-59.6461,-60.2286,39.1611,31.0652,7.2378,56.1563,2.5589,6.9633,516.4615,3.0,6.2285,67.1171,31.5231,22.2614,3.0,9.5,0.0,61.0,3,cow_0610
-10.6452,-9.0994,38.7699,8.8477,5.937,23.6867,1.1494,6.7268,139.2893,0.0,5.2151,86.1948,61.4137,26.3411,1.0,4.1,1.0,298.0,1,cow_0611
-14.6521,-10.2462,38.5844,10.6309,5.3834,12.1552,0.6222,6.7437,123.9643,0.0,5.2221,84.8797,60.6713,26.1964,1.0,4.1,1.0,299.0,1,cow_0611
-11.4833,-6.4375,38.6399,13.187,5.7404,19.5917,1.0618,6.7152,137.9453,0.0,5.1778,88.8058,61.7103,26.5594,1.0,4.1,1.0,300.0,1,cow_0611
-2.9076,-17.7665,38.7904,10.4387,5.9039,22.9974,1.196,6.688,134.5148,0.0,5.268,83.5077,60.7857,26.85,1.0,4.1,1.0,301.0,1,cow_0611
-9.8779,-11.2747,38.6201,13.0844,5.5313,15.2361,0.9258,6.6979,118.89,0.0,5.3255,84.7001,61.027,26.0647,1.0,4.1,1.0,302.0,1,cow_0611
-3.3173,-14.6852,38.7236,8.2337,5.5935,16.5306,0.7527,6.7377,133.3306,0.0,5.3104,86.3755,64.982,27.8796,1.0,4.1,1.0,303.0,1,cow_0611
-32.1408,-21.0188,38.9915,27.1418,5.6131,16.9401,0.9059,6.7746,234.9335,1.0,5.5729,86.2887,59.7613,27.0333,1.0,4.1,1.0,304.0,2,cow_0611
-30.9955,-29.8031,38.98,18.6669,6.6995,39.5724,1.9813,6.8434,229.0348,2.0,5.5716,85.3088,60.0297,25.1534,1.0,4.1,1.0,305.0,2,cow_0611
-26.3659,-28.682,38.9584,26.2006,6.376,32.8328,1.5622,6.8915,247.0186,1.0,5.4346,89.7126,60.1306,26.9083,1.0,4.1,1.0,306.0,2,cow_0611
-22.2735,-27.5114,38.8711,26.6967,5.8492,21.8577,1.0988,6.8129,246.8643,2.0,5.4521,88.5492,63.7562,26.1756,1.0,4.1,1.0,307.0,2,cow_0611
-42.9289,-56.8392,39.5365,33.7532,8.8514,84.4031,3.9528,7.0425,419.6266,4.0,6.1262,88.0195,62.673,26.1009,1.0,4.1,1.0,308.0,3,cow_0611
-40.8202,-58.639,39.7688,50.42,7.6021,58.3763,2.8435,6.9442,430.8214,3.0,5.8971,83.1619,61.7461,25.3475,1.0,4.1,1.0,309.0,3,cow_0611
